coreen	2	01 45 67 70 71	62 rue de la federation	15	miju	4.0	tour eiffel champ de mars
libanais	2	01 45 57 19 55	25 rue oscar roty	15	la table libanaise	4.5	15eme
francais  brasseries	3	01 45 75 03 27	51 rue du commerce	15	le cafe du commerce	3.5	15eme
italien	4	01 42 50 35 29	13 rue mademoiselle	15	bacco	5.0	15eme
francais	2	09 80 37 20 84	167 rue saint charles	15	le petit voisin	4.5	15eme
sushis  japonais	2	01 45 32 96 88	155 rue lecourbe	15	matsuyama	4.0	vaugirard grenelle
espagnol	2	09 50 33 04 03	14 rue miollis	15	chez eusebio	4.5	vaugirard grenelle
italien  pizza	2	01 45 54 68 54	81 avenue felix faure	15	la romanella	4.5	15eme
burger  fast food	2	01 74 64 67 32	47 avenue de la motte-picquet	15	le petit claude	4.0	tour eiffel champ de mars
thai	2	01 45 77 36 78	1 rue avre	15	la thailandaise	4.0	vaugirard grenelle
francais	3	01 45 54 13 91	54 ave felix faure	15	axuria	4.5	15eme
perse iranien	2	01 45 71 05 38	8 rue de beaugrenelle	15	teheran	4.5	auteuil
indien	2	01 48 28 66 68	173 rue lecourbe	15	arti	4.0	vaugirard grenelle
italien	2	01 42 73 30 44	32 boulevard garibaldi	15	swann et vincent	4.0	vaugirard grenelle
restaurants	2	01 45 66 09 01	56 rue federation	15	chez gustave	5.0	tour eiffel champ de mars
francais	3	01 45 77 71 37	89 avenue emile zola	15	l'epopee	4.5	15eme
marocain	2	01 45 54 01 17	155 rue saint charles	15	tipaza	4.0	15eme
francais  russe  cuisines asiatiques	3	01 48 28 50 79	21 rue mademoiselle	15	chez mademoiselle	4.0	15eme
fruits de mer  peruvien  cuisines de l'amerique latine	2	09 51 29 16 92	32 rue des volontaires	15	cevicheria punchy	5.0	vaugirard grenelle
libanais	2	01 47 83 54 38	166 bd de grenelle	15	el fares	4.5	vaugirard grenelle
brasseries  francais	2	01 43 06 80 84	139 bd de grenelle	15	l'oustal	4.0	tour eiffel champ de mars
halal  libanais	2	01 42 50 87 30	291 rue vaugirard	15	les vignes du liban	4.0	vaugirard grenelle
francais	2	01 45 54 40 18	108 rue de la convention	15	le murmure	3.5	15eme
bars  brasseries	1	01 43 20 79 90	50 bd vaugirard	15	blue buoi cafe	4.0	montparnasse
francais	3	09 67 43 85 36	21 rue francois bonvin	15	le troquet	4.0	vaugirard grenelle
chinois	2	01 47 34 27 09	33 rue volontaires	15	la maison du bonheur	4.0	vaugirard grenelle
indien	2	01 56 08 15 15	61 rue vouille	15	gandhi mahal	4.0	14eme
japonais	2	01 45 72 61 88	58 boulevard du montparnasse	15	nagoya	4.0	montparnasse
creperies	2	01 47 83 39 71	117 bd de grenelle	15	suzette	3.5	tour eiffel champ de mars
bar des sports  cafes  bars a cocktails	2	01 48 28 17 42	71 rue brancion	15	aux 100 kilos	4.0	15eme
francais	2	01 47 83 80 21	108 rue falguiere	15	au reveil du xv	4.5	montparnasse
francais	3	01 45 57 27 27	3 rue vasco de gama	15	l'os a moelle	4.0	15eme
bars a cocktails  bars a tapas	2	01 82 09 90 41	299 rue lecourbe	15	heure sup'	4.0	15eme
bar des sports  francais	2	06 86 92 11 11	354 rue de vaugirard	15	le comptoir - rugbybar	4.0	15eme
coreen	2	01 45 71 63 53	11 rue beaugrenelle	15	hanzan	4.5	auteuil
indien	2	01 48 28 73 92	148 croix nivert	15	banani	4.0	15eme
perse iranien	3	09 62 68 29 85	60 bis rue entrepreneurs	15	cheminee	4.0	15eme
brasseries  bars a vins	2	01 45 78 19 68	92 boulevard de grenelle	15	au moka	4.0	15eme
Ethiopien	2	01 45 79 21 21	38 rue fondary	15	restaurant lac tana	4.5	15eme
italien	3	01 48 28 39 36	344 rue de vaugirard	15	via del gusto	3.5	15eme
italien	4	####	117 rue de vaugirard	15	ida	4.5	montparnasse
pizza	2	01 71 60 40 26	99 rue balard	15	da margherita	4.5	15eme
japonais	3	01 45 75 93 21	37 bis rue rouelle	15	tagawa	4.5	auteuil
francais	3	01 45 31 08 88	15 rue auguste chabrieres	15	l'insoumise	4.5	15eme
francais  fruits de mer	3	01 45 32 94 05	2 bis rue petel	15	armandie	4.0	vaugirard grenelle
francais  cuisine europeenne moderne	3	01 45 77 28 82	54 avenue emile zola	15	le pario	4.5	auteuil
italien	3	01 42 50 49 10	55 rue brancion	15	rosso e nero	4.0	vaugirard grenelle
jazz & blues  piano bars  francais	2	01 42 18 04 91	5 bd de vaugirard	15	le cosy montparnasse	5.0	montparnasse
creperies	2	01 47 34 37 31	5 rue de pondichery	15	la blanche hermine	4.0	tour eiffel champ de mars
traiteur  Epiceries fines  fast food	1	01 45 67 31 08	6 rue cesar franck	15	da stuzzi	4.0	tour eiffel champ de mars
indien	2	01 48 28 48 38	5 rue du general beuret	15	al punjab	4.5	vaugirard grenelle
thai	2	01 55 43 80 82	250 rue de la convention	15	tom yam	4.5	vaugirard grenelle
mediterraneen  italien	3	06 25 19 53 07	134 rue du theatre	15	ristorantino shardana	4.5	vaugirard grenelle
coreen	3	01 40 59 82 28	22 rue fremicourt	15	nolbou	4.0	vaugirard grenelle
sandwichs	1	01 45 30 96 81	140 bis rue recourbe	15	dans ma cuisine	4.5	vaugirard grenelle
coreen	2	01 45 78 80 09	44 rue de lourmel	15	manna	4.0	15eme
cuisine du maghreb	2	01 43 20 91 77	57 rue falguiere	15	le divin berbere	4.0	montparnasse
coreen  desserts	2	01 71 72 95 64	11 place du commerce	15	gadeun	4.5	15eme
francais  bars	2	01 48 28 06 06	1 place Etienne pernet	15	charlie birdy	3.0	15eme
brasseries	2	01 45 57 52 90	121 rue de la convention	15	l'argument	4.0	15eme
coreen  cuisines asiatiques	2	01 40 56 01 70	18 rue blomet	15	baptori	4.5	vaugirard grenelle
bars  bistrot	2	01 47 34 14 94	26 rue croix nivert	15	comptoir moderne	3.5	vaugirard grenelle
thai	2	01 45 66 88 89	27 rue cambronne	15	baan niu	4.5	vaugirard grenelle
italien	3	01 76 45 46 92	29 avenue lowendal	15	le sept quinze	4.0	tour eiffel champ de mars
japonais	2	01 47 34 12 09	45 rue mathurin regnier	15	kitokito	4.0	montparnasse
thai	2	01 48 42 12 70	5 rue mademoiselle	15	bangkok express	4.0	15eme
restaurants	4	01 42 50 68 85	35 boulevard lefebvre	15	l atelier du parc	4.0	15eme
brasseries	2	01 47 34 17 68	2 boulevard pasteur	15	cafe basile	4.0	vaugirard grenelle
bistrot	2	01 47 34 12 24	1 place falguiere	15	le bistro	4.5	montparnasse
Ethiopien	2	01 43 06 09 42	19 rue copreaux	15	habesha	4.5	vaugirard grenelle
grec  fruits de mer	2	01 44 26 10 77	19 avenue felix faure	15	la mare e monte	4.5	15eme
bars  francais	2	01 45 77 72 21	89 rue saint-charles	15	cafe beaugrenelle	3.5	15eme
japonais	2	01 42 22 61 83	14 rue de l'arrivee	15	tonkatsu-tombo	4.0	montparnasse
brasseries	2	01 42 73 20 13	64 avenue de la motte-picquet	15	le primerose	3.5	tour eiffel champ de mars
restaurants	3	01 48 28 62 24	2 rue marmontel	15	restaurant le belisaire	4.0	vaugirard grenelle
coreen	2	09 52 85 40 45	15 rue violet	15	happy deli	4.0	15eme
fromageries  salades  sandwichs	2	09 82 53 42 58	15 rue violet	15	la maison de la mozzarella	5.0	15eme
indien	2	01 45 30 53 63	2 rue francois mouthon	15	sagar matha	4.0	15eme
francais	4	01 45 54 43 43	14 rue cauchy	15	le quinzieme	4.0	15eme
francais	3	01 45 66 44 60	34 rue du laos	15	marie edith	4.0	tour eiffel champ de mars
japonais	3	01 40 58 10 15	14 rue nelaton	15	le concert de cuisine	4.5	auteuil
francais	2	01 45 30 18 47	397 rue de vaugirard	15	750g la table	3.5	15eme
italien	3	01 53 95 07 33	19 rue sextius michel	15	il bocconcino	4.5	auteuil
coreen	3	01 45 75 20 00	26 rue tiphaine	15	seoul	4.0	vaugirard grenelle
francais	3	01 45 32 76 41	43 rue desnouettes	15	les as os	5.0	15eme
francais	2	01 45 57 15 81	14 rue jean maridor	15	o'zaromes	4.0	15eme
fruits de mer	2	01 45 49 47 27	4 rue antoine bourdelle	15	la cabane a huitres	4.0	montparnasse
alimentation  bars  restaurants	1	01 45 67 14 85	11 boulevard pasteur	15	le menhir	4.0	montparnasse
mexicain  fast food	2	01 45 78 17 49	####	15	chipotle mexican grill	3.5	auteuil
restaurants  bar des sports	2	01 47 34 58 30	36 boulevard pasteur	15	chope relais du parnasse	5.0	montparnasse
marocain	3	09 50 12 13 62	82 bd lefebvre	15	le caroubier	4.5	15eme
francais	2	01 48 28 17 57	46 rue de cronstadt	15	le petit gorille	3.5	vaugirard grenelle
perse iranien	3	01 45 75 33 89	65 rue des entrepreneurs	15	mazeh	4.0	15eme
chinois	1	01 47 34 15 60	20 bd garibaldi	15	l'orchidee asiatique	4.0	vaugirard grenelle
brasseries	3	01 44 38 57 77	28 rue jean rey	15	frame	3.0	tour eiffel champ de mars
francais  cafes  burger	2	01 40 56 00 02	83 bd grenelle	15	metropolitan	3.5	15eme
francais  bars a vins	2	09 67 18 39 41	8 ave du maine	15	xveme avenue	4.0	montparnasse
francais	2	01 53 91 23 75	17 rue du cotentin	15	novatel hotel	5.0	montparnasse
japonais	2	01 45 67 76 03	104 rue cambronne	15	nihonkaku	4.5	vaugirard grenelle
coreen  bbq & grillades  karaoke	3	01 47 34 08 35	80 rue de la procession	15	somec	3.5	montparnasse
oriental  cuisine du monde  halal	2	01 48 28 53 37	29 bis rue des favorites	15	le viel alger	4.0	vaugirard grenelle
francais	3	01 43 06 51 66	225 rue de vaugirard	15	le marcab	4.5	vaugirard grenelle
cafes a theme	3	####	30 rue des volontaires	15	chat mallows cafe	4.0	vaugirard grenelle
vietnamien	2	01 42 73 20 42	24 rue de la croix nivert	15	co tu	3.5	vaugirard grenelle
creperies	2	01 43 06 59 20	51 avenue de la motte-picquet	15	framboise	3.5	tour eiffel champ de mars
pizza  italien  livraisons a domicile	2	01 48 28 15 15	11 rue eugene gibez	15	alice pizza	4.0	15eme
cafes et thes  petit dejeuner & brunch	2	01 42 50 28 62	9 place du general-beuret	15	au general beuret	3.5	vaugirard grenelle
coreen	1	01 45 77 36 77	4 bis rue violet	15	darai	3.5	15eme
francais  basque  cuisine du sud-ouest	3	01 48 42 95 90	15 rue desnouettes	15	afaria	4.0	15eme
restaurants	2	01 47 83 65 05	51 bis rue dutot	15	au petit plaisir	5.0	montparnasse
coreen	2	01 45 77 88 12	18 rue letellier	15	odori	3.5	15eme
bars  francais	2	01 45 32 95 65	198 rue de la convention	15	dupont cafe	3.0	15eme
bistrot  brasseries	2	01 45 33 87 22	73 rue brancion	15	les tontons	3.5	15eme
bistrot	2	01 45 54 11 88	68 avenue felix faure	15	bistro mon reve	4.0	15eme
italien	4	01 45 32 49 71	171 rue convention	15	le grand venise	3.5	15eme
creperies	2	01 42 22 17 42	29 avenue maine	15	creperie de pontivy	4.0	montparnasse
chinois	2	01 45 77 37 11	5 rue humblot	15	jia yan	4.0	15eme
thai	3	01 48 42 98 22	3 rue peclet	15	washi thai	5.0	vaugirard grenelle
francais  pubs gastronomiques	3	01 55 76 93 12	99 rue blomet	15	l'inattendu	3.5	vaugirard grenelle
italien	3	01 47 34 82 18	42 avenue de suffren	15	villa verdi	4.0	tour eiffel champ de mars
libanais	2	01 45 77 77 77	32 rue gutenberg	15	le tour du liban	4.5	auteuil
italien  pizza	3	01 45 30 20 06	34 rue vouille	15	la piazza	4.0	vaugirard grenelle
italien  pizza	1	01 45 82 12 18	8 rue d'alleray	15	O petit naples	3.5	vaugirard grenelle
francais	2	01 75 50 79 51	3 place cambronne	15	la place cafe	3.5	vaugirard grenelle
bistrot  francais	3	01 58 45 14 01	49 bd victor	15	cafe eugene	3.0	15eme
francais	3	01 48 56 82 49	68 rue vasco de gama	15	le beurre noisette	3.5	15eme
restaurants	3	01 43 06 66 98	76 rue federation	15	restaurant erawan	4.0	tour eiffel champ de mars
italien  pizza	2	01 45 32 11 11	8 rue lakanal	15	pizzeria san marino	4.0	15eme
bars  francais	2	01 47 34 21 65	2 place cambronne	15	le royal cambronne	3.0	vaugirard grenelle
pizza  cuisine napolitaine	2	06 95 44 40 68	22 rue de lourmel	15	il tronchetto	4.5	15eme
francais	3	01 45 78 03 96	16 rue beaugrenelle	15	le pareloup	3.5	auteuil
japonais	2	01 44 19 88 88	6 rue dombasle	15	kintaro	3.5	15eme
francais  bistrot	3	01 40 43 02 18	30 rue peclet	15	le cap	3.5	vaugirard grenelle
alimentation  bars  portugais	2	01 45 79 18 14	8 rue saint charles	15	le saint martin's	4.0	auteuil
restaurants	2	01 47 34 09 62	179 rue vaugirard	15	les jardins de shah jahan	4.0	montparnasse
italien	2	01 45 48 52 03	32 bd du montparnasse	15	chez edouard	4.0	montparnasse
bars a vins  bistrot  italien	3	01 73 73 23 69	33 bis rue mademoiselle	15	naturellement	4.0	vaugirard grenelle
brasseries  bars a cocktails	2	09 86 25 88 15	106 rue lecourbe	15	les artisans	3.5	vaugirard grenelle
cuisine europeenne moderne  francais	4	01 40 64 77 64	33 avenue du maine	15	ciel de paris	3.5	montparnasse
cafes	2	####	187 rue vaugirard	15	cafe pasteur	4.5	montparnasse
japonais  sushis	2	08 26 82 66 28	130 bd de grenelle	15	sushi shop	4.5	vaugirard grenelle
fast food  burger	1	01 45 75 98 01	1 rue du commerce	15	mcdonald's	3.0	vaugirard grenelle
japonais  hotels	4	01 40 58 21 26	61 quai de grenelle	15	benkay	4.0	auteuil
pizza	2	01 45 77 14 43	47 rue saint charles	15	villa 15	4.0	15eme
coreen	2	01 45 71 63 76	62 rue des entrepreneurs	15	e-da	4.0	15eme
cuisine fusion asiatique	2	01 45 75 19 99	7 rue beaugrenelle	15	gourmets gourmands	4.0	auteuil
japonais  sushis	2	01 45 77 03 50	55 rue theatre	15	matchan	4.0	15eme
peruvien	1	01 48 56 16 15	6 rue lefebvre	15	el chalan	3.5	15eme
coreen	3	01 55 43 84 46	93 rue de javel	15	yeban	4.5	15eme
libanais	2	01 40 58 14 73	148 rue st charles	15	leymoun	4.5	15eme
kebabs  pizza  burger	2	01 73 79 83 87	32 boulevard vaugirard	15	ala moanna	5.0	montparnasse
vietnamien	2	09 52 03 00 18	55 rue dutot	15	pho bobun	3.5	montparnasse
restaurants	2	01 43 20 87 10	63 boulevard vaugirard	15	la forge	3.5	montparnasse
brasseries  basque	2	01 75 50 44 89	11 rue du laos	15	le village	4.0	tour eiffel champ de mars
petites assiettes et planches  cafes  italien	2	####	4 rue beaugrenelle	15	boccoti	4.0	auteuil
bistrot	2	01 77 17 18 94	60 rue des bergers	15	tartines et chocolats	5.0	15eme
viandes	2	01 56 56 13 00	286 rue vaugirard	15	hippopotamus	2.5	vaugirard grenelle
brasseries	2	01 45 77 24 96	62 boulevard de grenelle	15	bistro dupleix	3.0	15eme
italien	2	01 45 71 57 17	45 rue de la convention	15	aperitivo	4.5	auteuil
brasseries	2	01 47 34 54 26	61 avenue la motte picquet	15	le zinc	3.5	tour eiffel champ de mars
francais	3	01 43 22 54 48	46 rue falguiere	15	le gagnage	4.5	montparnasse
grec  Epiceries fines	2	09 52 15 08 58	96 rue saint-charles	15	la maison des cyclades	4.0	auteuil
coreen	2	01 43 20 71 80	8 bis rue falguiere	15	tcham et bang	4.0	montparnasse
francais	2	01 48 28 31 55	59 rue dantzig	15	le restaurant du marche	3.5	15eme
japonais	2	01 48 28 00 51	43 rue brancion	15	itouya	4.0	vaugirard grenelle
italien	2	01 45 77 66 47	7 rue de lourmel	15	pasta del nonno	4.0	15eme
francais  fruits de mer	3	01 47 83 46 93	19 rue desaix	15	rive gauche	3.5	tour eiffel champ de mars
cafes  bistrot	3	01 47 34 66 56	48 ave de la motte-picquet	15	le piquet	3.5	tour eiffel champ de mars
perse iranien	3	01 45 77 57 64	68 rue des entrepreneurs	15	guylas	4.0	15eme
francais	3	01 45 79 08 16	75 bis rue lourmel	15	le blavet	4.0	15eme
francais	2	01 45 57 78 13	46 rue balard	15	chez nous2	4.5	15eme
brasseries  bistrot  francais	2	01 45 57 81 61	1 place balard	15	le terminus balard	3.5	15eme
francais	3	01 45 54 31 16	116 rue convention	15	autour du saumon	4.5	15eme
thai	2	01 45 38 72 82	69 bd de vaugirard	15	siam house	3.5	montparnasse
francais	2	01 47 34 20 86	36 boulevard garibaldi	15	les pieds dans le plat	4.0	vaugirard grenelle
libanais  halal  bbq & grillades	3	01 42 22 35 18	5 avenue du maine	15	les cedres du liban	4.0	montparnasse
fast food  boites de nuit clubs	4	01 56 58 09 09	14 croix nivert	15	alize club	4.5	vaugirard grenelle
cafes	2	01 47 34 39 98	35 boulevard pasteur	15	cafe pasteur	3.5	montparnasse
japonais	2	01 45 79 03 80	85 rue des entrepreneurs	15	jugoya	4.0	15eme
brasseries	3	01 43 20 21 22	65 bd pasteur	15	les montparnos	4.0	montparnasse
restaurants	2	01 45 44 57 16	31 avenue maine	15	l'enclos du temps	4.5	montparnasse
marocain	4	01 45 79 57 72	51 rue rouelle	15	les saveurs du maroc	4.0	15eme
magasin de jouets  cafes  materiel et meubles pour bebe	2	01 73 70 62 31	22 rue gerbert	15	mombini	4.5	vaugirard grenelle
bars  restaurants	2	09 53 98 81 65	55 bd de vaugirard	15	le dax	3.5	montparnasse
francais	3	01 47 34 44 12	38 avenue de suffren	15	le petit suffren	4.0	tour eiffel champ de mars
cuisine africaine	2	01 48 28 03 49	31 rue mademoiselle	15	le vent de sable	3.5	vaugirard grenelle
vietnamien	3	01 45 79 40 96	51 avenue emile zola	15	kim anh	3.5	auteuil
bars a vins  petites assiettes et planches	3	01 43 48 16 18	121 rue de vaugirard	15	robe rouge	3.5	montparnasse
chinois	3	01 45 77 17 99	3 rue sextius michel	15	siu yu	4.0	auteuil
creperies	2	01 43 20 83 72	52 bd vaugirard	15	ty breiz	3.5	montparnasse
boulangeries-patisseries  francais  patisseries	2	01 45 57 90 07	155 rue st charles	15	boulangerie saint charles iii	4.0	15eme
bistrot  alimentation	1	####	37 boulevard garibaldi	15	camelia	4.0	tour eiffel champ de mars
bistrot	3	01 42 73 07 02	8 rue falguiere	15	le vitis	4.5	montparnasse
brasseries  cafes et thes  francais	2	01 45 23 47 28	386 rue vaugirard	15	dupont versailles	3.0	15eme
cafes et thes  francais	2	01 48 28 74 32	2 rue de cronstadt	15	cafe tasco	3.0	vaugirard grenelle
creperies	2	01 48 42 97 34	9 place jacques marette	15	creperie du parc	3.5	vaugirard grenelle
sushis	2	01 45 75 30 02	20 rue fremicourt	15	sushi makayo	4.5	vaugirard grenelle
francais	2	01 45 79 19 02	38 rue entrepreneurs	15	le relais charbon	3.5	15eme
francais  corse	3	01 53 86 70 81	164 bd de grenelle	15	la villa corse	3.5	vaugirard grenelle
francais  cafes  petit dejeuner & brunch	2	01 42 73 68 92	67 avenue la motte picquet	15	le pierrot	3.0	tour eiffel champ de mars
cafes	2	####	65 rue du theatre	15	pistache & chocolat	4.0	15eme
restaurants	3	01 48 28 04 37	50 rue morillons	15	le clos morillons	4.0	15eme
restaurants	1	01 48 42 49 99	11 rue desnouettes	15	les gourmets de vaugirard	4.0	15eme
japonais  sushis  peruvien	2	01 84 17 25 26	378 rue de vaugirard	15	cote sushi	4.5	15eme
libanais	2	01 45 58 57 18	153-155 rue de lourmel	15	al wady	4.0	15eme
japonais	3	01 45 32 67 56	20 rue gramme	15	koyuki	4.0	vaugirard grenelle
sandwichs  salades  soupes	2	01 45 77 72 05	####	15	cojean	4.0	auteuil
francais	3	01 48 28 23 66	36 rue dantzig	15	la cantine des tontons	3.5	15eme
bistrot	2	01 45 57 82 99	94 rue balard	15	le petit balard	3.5	15eme
americain traditionnel	1	01 44 19 75 87	132 rue lecourbe	15	hollywood burger	4.0	vaugirard grenelle
bistrot	2	01 45 48 44 15	4 rue de l'arrivee	15	bistro de la tour	3.5	montparnasse
francais	2	01 45 78 91 38	70 rue sebastien mercier	15	l'ardoise du xv	3.5	auteuil
japonais  sushis	2	01 45 79 42 28	54 rue docteur finlay	15	restaurant taki	4.0	15eme
japonais	2	01 56 56 52 40	351 rue vaugirard	15	kyoto	3.5	15eme
francais  cafes	2	01 45 75 39 42	133 ave emile zola	15	cosmos cafe	3.5	15eme
libanais	2	08 99 23 89 47	8 rue de lourmel	15	feyrouz	3.0	15eme
fast food  indien  pakistanais	2	09 52 48 99 89	3 rue de l'avre	15	restaurant pakiza	5.0	vaugirard grenelle
pizza	2	01 45 75 09 53	105 quai branly	15	pizza iolanda	2.0	tour eiffel champ de mars
supermarches  halal  kebabs  sandwichs	1	01 45 54 81 03	147 147 avenue felix faure	15	fast balard	3.5	15eme
francais	3	01 77 36 70 00	####	15	eclectic	3.0	auteuil
pizza	2	01 45 33 33 00	15 rue charles lecocq	15	domino's pizza	2.5	15eme
coreen	2	01 45 77 31 85	93 rue javel	15	tcham kae	4.0	15eme
bureaux de tabac  bar des sports  brasseries	2	06 25 61 96 13	252 rue convention	15	le diplomate	3.5	vaugirard grenelle
chinois  fast food	2	01 42 50 97 67	108 rue olivier de serres	15	ji bai he	3.5	15eme
catalan	3	01 45 58 48 75	346 rue lecourbe	15	au derrick catalan	4.0	15eme
francais	2	01 45 33 22 22	22 rue desnouettes	15	le vingt 2	3.5	15eme
libanais	2	01 43 06 82 96	12 rue volontaires	15	chez marc	3.5	vaugirard grenelle
libanais	3	01 45 77 44 44	21 boulevard de grenelle	15	samaya	4.0	auteuil
fast food  peruvien  food trucks	2	####	4 rue louis armand	15	si senor	4.0	15eme
francais	2	01 45 54 12 26	148 avenue felix faure	15	la table d'hubert	4.0	15eme
francais	3	01 45 54 15 00	44 avenue felix faure	15	la petite rotonde	3.0	15eme
thai  specialites culinaires  cuisines asiatiques	2	01 45 30 69 11	11 rue desnouettes	15	chiang rai mai	3.0	15eme
francais	3	01 45 32 01 54	37 rue d'alleray	15	deuz	4.0	vaugirard grenelle
francais	3	01 45 57 89 14	232 rue st charles	15	le bistrot d'andre c.	3.5	15eme
italien	4	01 45 77 40 77	58 rue de la croix nivert	15	fellini	3.5	vaugirard grenelle
pizza	2	01 45 66 09 22	21 bd garibaldi	15	pizza sandro	3.5	tour eiffel champ de mars
italien	2	01 40 59 82 38	17 bis rue lourmel	15	chez thomas	3.5	15eme
fast food  poulet	2	01 40 43 14 85	349 rue vaugirard	15	kfc	1.5	15eme
italien  food trucks	2	06 99 68 11 23	88 rue castagnary	15	after eleven	4.0	15eme
cuisine orientale	3	01 45 79 74 34	8 rue lourmel	15	feyrouz cote mer	3.5	15eme
japonais	2	01 43 06 53 64	31 rue cambronne	15	sushi q	4.0	vaugirard grenelle
francais	2	01 45 57 09 25	90 rue balard	15	l'authentik	3.5	15eme
fast food  burger	1	01 53 68 64 50	192 rue convention	15	mcdonald's	4.5	15eme
americain traditionnel   burger	2	01 45 44 94 41	25 avenue du maine	15	the paris diner	3.5	montparnasse
italien	3	01 44 26 34 11	47 rue balard	15	r-wan	4.0	15eme
produits importes  coreen  japonais	2	01 40 59 42 72	9-11 bis rue robert de flers	15	k-mart	4.0	auteuil
francais  bars	2	01 47 83 43 48	110 ave de suffren	15	comptoir suffren	2.5	tour eiffel champ de mars
pizza  italien	1	01 42 73 26 95	113 rue cambronne	15	pizza flora	3.0	vaugirard grenelle
francais  rotisserie	3	01 53 68 94 00	407 rue de vaugirard	15	chez clement	2.5	15eme
desserts  boulangeries-patisseries  petit dejeuner & brunch	2	01 45 67 17 40	75 bd de grenelle	15	boulangerie lucia & marcelo	3.5	15eme
francais  cafes  brasseries  cafes et thes	2	01 47 34 16 98	5 ave suffren	15	le castel cafe	2.5	tour eiffel champ de mars
cambodgien	2	01 45 79 98 52	45 avenue emile zola	15	la mousson	3.5	auteuil
boucheries	3	01 45 67 02 48	7 rue lecourbe	15	jacky lesourd	4.5	vaugirard grenelle
brasseries  bistrot	3	01 45 58 08 40	114 rue de la convention	15	zinc-zen	3.5	15eme
bistrot  francais  bars a vins	2	01 42 22 88 12	30 avenue du maine	15	le pere tranquille	3.5	montparnasse
thai  cuisines asiatiques	2	####	162 rue de vaugirard	15	bambou	3.5	montparnasse
pizza	1	01 45 54 14 26	282 rue lecourbe	15	pizza house	4.0	15eme
restaurants	2	01 40 43 91 90	21 rue cronstadt	15	da attilio	4.0	vaugirard grenelle
japonais  sushis	2	01 45 75 42 79	116 rue saint charles	15	kaishoya	4.0	15eme
fruits de mer	3	01 40 60 65 65	2 rue mademoiselle	15	huitrerie	4.0	15eme
cuisines asiatiques	2	01 45 75 16 33	####	15	panasia	3.0	auteuil
sushis  japonais	2	01 40 59 86 51	27 quai de grenelle	15	okito	3.5	auteuil
pizza	2	01 43 27 01 14	56 rue falguiere	15	pizza hinno	4.5	montparnasse
livraisons a domicile  pizza	2	01 45 33 06 77	68 rue brancion	15	tatou pizza	3.0	15eme
restaurants	2	01 43 06 46 19	1 rue d ouessant	15	lido restaurant chinois	4.0	tour eiffel champ de mars
coreen	2	01 42 77 16 26	8 rue du hameau	15	amo	3.5	15eme
francais	2	01 47 34 11 64	59 ave la motte picquet	15	la gauloise	3.0	tour eiffel champ de mars
indien	2	01 45 78 21 07	14 rue quatre freres peignot	15	le palais shah jahan	4.0	auteuil
francais	3	09 66 87 83 35	15 rue copreaux	15	le clin d'oeil	4.0	vaugirard grenelle
francais	2	01 73 20 26 74	39 rue alain chartier	15	la source	2.5	vaugirard grenelle
chinois	2	01 40 65 07 73	35 rue lecourbe	15	traiteur asiatic	3.5	15eme
brasseries	2	01 47 34 95 58	172 rue de vaugirard	15	le un cinq	3.5	montparnasse
libanais	2	01 45 78 22 16	####	15	noura	3.0	auteuil
japonais  buffet  chinois	2	01 45 57 86 86	38 rue de balard	15	ogimi	3.5	auteuil
francais	3	01 45 79 03 31	67 rue des entrepreneurs	15	stephane martin	3.5	15eme
francais	3	01 45 49 32 88	46 bd montparnasse	15	les zazous	3.5	montparnasse
cafes  cafes et thes	2	01 45 31 19 80	232 rue de vaugirard	15	odette & charlus cafe	3.0	vaugirard grenelle
italien	3	01 45 66 97 84	28 bd garibaldi	15	fontanarosa	3.5	vaugirard grenelle
pizza  italien	2	01 42 73 50 61	109 bd de grenelle	15	pizza grenella	3.5	tour eiffel champ de mars
vietnamien	2	01 45 68 91 15	176 rue de vaugirard	15	le pousse-pousse	3.0	15eme
francais	3	01 45 67 67 46	51 ave la motte picquet	15	le pere claude	3.5	tour eiffel champ de mars
chinois	2	08 99 78 63 66	3 bd victor	15	meyliwa	3.5	15eme
indien	3	01 55 76 98 98	2 rue de cadix	15	swades	3.5	15eme
thai	3	01 45 77 68 90	53 avenue emile zola	15	sawadee	3.5	auteuil
chinois	1	01 45 57 22 32	153 rue st charles	15	lumiere de chine	4.0	15eme
pizza  italien	2	01 45 77 79 70	98 brd de grenelle	15	pizza les artistes	3.0	15eme
francais	3	01 40 59 41 00	port de javel haut	15	la plage parisienne	3.5	auteuil
bistrot	2	####	75 rue de brancion	15	aux sportifs reunis	3.5	15eme
bistrot  bars a tapas  bars	3	01 40 60 21 23	136 rue de lourmel	15	les turbulentes	3.5	15eme
francais  cafes  brasseries	3	01 42 50 11 99	200 rue de la convention	15	cafe convention	2.0	15eme
japonais  sushis  Epiceries fines	4	01 45 54 48 60	7 rue andre lefebvre	15	maison kaiseki	3.5	auteuil
francais  bistrot	2	01 45 54 16 22	4 place balard	15	le bistrot balard	4.0	15eme
sushis  japonais	2	01 48 28 78 88	93 rue du commerce	15	seto	3.5	15eme
restaurants	2	01 45 78 28 08	3 place charles michels	15	il teatro	2.5	auteuil
italien	2	01 45 77 05 06	31 bd de grenelle	15	pizza di napoli	2.0	auteuil
francais  bars  diner americain	2	01 45 66 59 71	7 ave suffren	15	le bailli de suffren	1.5	tour eiffel champ de mars
